Case ID,Activity,Complete Timestamp,Variant,Variant index
Case 152,5,2011/10/20 03:32:45.000,Variant 6,6
Case 153,1,2011/10/04 17:06:56.000,Variant 6,6
Case 153,3,2011/10/04 18:57:25.000,Variant 6,6
Case 153,5,2011/10/04 19:51:25.000,Variant 6,6
Case 153,5,2011/11/04 18:15:11.000,Variant 6,6
Case 154,1,2011/10/04 17:06:36.000,Variant 4,4
Case 154,3,2011/10/04 20:54:11.000,Variant 4,4
Case 154,3,2011/10/04 20:56:17.000,Variant 4,4
Case 155,1,2011/10/04 17:07:38.000,Variant 1,1
Case 156,1,2011/10/04 17:07:17.000,Variant 4,4
Case 156,3,2011/10/04 20:43:04.000,Variant 4,4
Case 156,3,2011/10/04 21:38:15.000,Variant 4,4
Case 157,3,2011/10/04 20:18:44.000,Variant 7,7
Case 157,5,2011/10/06 02:28:16.000,Variant 7,7
Case 157,6,2011/10/13 21:31:50.000,Variant 7,7
Case 157,4,2011/10/14 02:46:47.000,Variant 7,7
Case 157,6,2011/10/14 17:42:37.000,Variant 7,7
Case 158,3,2011/10/04 20:13:51.000,Variant 2,2
Case 158,5,2011/10/08 04:09:53.000,Variant 2,2
Case 158,5,2011/11/04 18:15:15.000,Variant 2,2
Case 159,3,2011/10/04 20:29:46.000,Variant 13,13
Case 159,5,2011/10/06 23:21:40.000,Variant 13,13
Case 159,6,2011/10/10 23:15:42.000,Variant 13,13
Case 159,4,2011/10/11 00:14:43.000,Variant 13,13
Case 159,6,2011/10/11 17:59:02.000,Variant 13,13
Case 159,6,2011/10/11 18:13:42.000,Variant 13,13
Case 160,1,2011/10/04 17:18:29.000,Variant 10,10
Case 160,3,2011/10/04 17:26:35.000,Variant 10,10
Case 161,3,2011/10/04 17:34:29.000,Variant 8,8
Case 161,5,2011/10/04 17:41:08.000,Variant 8,8
Case 161,6,2011/10/10 22:40:13.000,Variant 8,8
Case 161,6,2011/10/10 23:03:14.000,Variant 8,8
Case 162,1,2011/10/04 18:08:01.000,Variant 46,46
Case 162,3,2011/10/04 18:15:13.000,Variant 46,46
Case 162,5,2011/10/04 18:56:52.000,Variant 46,46
Case 162,6,2011/10/05 17:24:35.000,Variant 46,46
Case 162,4,2011/10/05 21:20:48.000,Variant 46,46
Case 162,6,2011/10/06 21:39:22.000,Variant 46,46
Case 162,4,2011/10/06 23:44:38.000,Variant 46,46
Case 162,6,2011/10/07 18:24:57.000,Variant 46,46
Case 162,4,2011/10/07 22:24:44.000,Variant 46,46
Case 163,3,2011/10/04 18:25:16.000,Variant 7,7
Case 163,5,2011/10/10 20:57:50.000,Variant 7,7
Case 163,6,2011/10/13 17:02:11.000,Variant 7,7
Case 163,4,2011/10/13 17:55:34.000,Variant 7,7
Case 163,6,2011/10/21 18:37:12.000,Variant 7,7
Case 164,1,2011/10/04 18:46:18.000,Variant 1,1
Case 165,3,2011/10/04 19:38:28.000,Variant 2,2
Case 165,5,2011/10/04 19:39:48.000,Variant 2,2
Case 165,5,2011/10/24 22:58:02.000,Variant 2,2
Case 166,1,2011/10/04 19:38:51.000,Variant 1,1
Case 167,1,2011/10/04 19:39:14.000,Variant 1,1
Case 168,3,2011/10/04 20:43:35.000,Variant 7,7
Case 168,5,2011/10/07 19:39:09.000,Variant 7,7
Case 168,6,2011/10/27 17:54:12.000,Variant 7,7
Case 168,4,2011/10/27 17:56:37.000,Variant 7,7
Case 168,6,2011/11/07 20:34:25.000,Variant 7,7
Case 169,1,2011/10/04 19:55:33.000,Variant 4,4
Case 169,3,2011/10/04 20:02:31.000,Variant 4,4
Case 169,3,2011/10/05 04:36:57.000,Variant 4,4
Case 170,1,2011/10/04 19:57:18.000,Variant 1,1
Case 171,3,2011/10/04 20:26:51.000,Variant 2,2
Case 171,5,2011/10/12 02:51:24.000,Variant 2,2
Case 171,5,2011/10/21 04:03:53.000,Variant 2,2
Case 172,1,2011/10/04 21:44:41.000,Variant 9,9
Case 172,1,2011/10/04 23:24:03.000,Variant 9,9
Case 173,3,2011/10/04 22:47:17.000,Variant 2,2
Case 173,5,2011/10/12 04:35:45.000,Variant 2,2
Case 173,5,2011/10/15 20:36:25.000,Variant 2,2
Case 174,3,2011/10/04 21:36:34.000,Variant 24,24
Case 174,5,2011/10/04 21:37:57.000,Variant 24,24
Case 174,6,2011/10/11 22:10:39.000,Variant 24,24
Case 174,4,2011/10/11 23:53:48.000,Variant 24,24
Case 174,6,2011/10/12 18:08:21.000,Variant 24,24
Case 174,4,2011/10/12 18:09:07.000,Variant 24,24
Case 174,4,2011/10/12 18:10:12.000,Variant 24,24
Case 175,3,2011/10/04 22:19:41.000,Variant 8,8
Case 175,5,2011/10/10 18:43:37.000,Variant 8,8
Case 175,6,2011/10/12 16:59:10.000,Variant 8,8
Case 175,6,2011/10/12 17:12:20.000,Variant 8,8
Case 176,3,2011/10/04 22:11:37.000,Variant 8,8
Case 176,5,2011/10/04 23:02:34.000,Variant 8,8
Case 176,6,2011/10/11 23:18:00.000,Variant 8,8
Case 176,6,2011/10/11 23:58:01.000,Variant 8,8
Case 177,3,2011/10/04 22:42:30.000,Variant 5,5
Case 177,5,2011/10/10 21:13:13.000,Variant 5,5
Case 177,6,2011/10/13 16:48:10.000,Variant 5,5
Case 178,3,2011/10/04 22:47:03.000,Variant 21,21
Case 178,5,2011/10/05 01:28:09.000,Variant 21,21
Case 178,6,2011/10/13 23:26:47.000,Variant 21,21
Case 178,4,2011/10/14 04:35:05.000,Variant 21,21
Case 178,6,2011/10/14 17:58:07.000,Variant 21,21
Case 178,4,2011/10/14 17:58:25.000,Variant 21,21
Case 178,6,2011/10/20 17:03:58.000,Variant 21,21
Case 178,6,2011/10/21 17:21:02.000,Variant 21,21
Case 179,1,2011/10/04 22:03:27.000,Variant 10,10
Case 179,3,2011/10/04 22:31:15.000,Variant 10,10
Case 180,1,2011/10/04 22:01:34.000,Variant 16,16
Case 180,3,2011/10/04 22:30:44.000,Variant 16,16
Case 180,5,2011/10/12 04:27:29.000,Variant 16,16
Case 180,6,2011/10/21 23:39:34.000,Variant 16,16
Case 180,6,2011/10/26 23:01:31.000,Variant 16,16
Case 181,3,2011/10/04 22:47:49.000,Variant 2,2
Case 181,5,2011/10/12 03:00:11.000,Variant 2,2
Case 181,5,2011/11/04 18:15:18.000,Variant 2,2
Case 182,3,2011/10/04 22:51:33.000,Variant 7,7
Case 182,5,2011/10/05 03:30:40.000,Variant 7,7
Case 182,6,2011/10/13 22:44:15.000,Variant 7,7
Case 182,4,2011/10/14 03:48:01.000,Variant 7,7
Case 182,6,2011/10/14 17:22:29.000,Variant 7,7
Case 183,3,2011/10/04 22:50:47.000,Variant 5,5
Case 183,5,2011/10/12 04:12:10.000,Variant 5,5
Case 183,6,2011/10/19 19:07:00.000,Variant 5,5
Case 184,1,2011/10/04 22:35:32.000,Variant 14,14
Case 184,3,2011/10/04 22:50:43.000,Variant 14,14
Case 184,5,2011/10/14 04:41:47.000,Variant 14,14
Case 184,6,2011/10/27 17:58:10.000,Variant 14,14
Case 184,4,2011/10/27 18:27:20.000,Variant 14,14
Case 184,6,2011/10/27 19:23:37.000,Variant 14,14
Case 185,3,2011/10/04 23:03:06.000,Variant 3,3
Case 185,3,2011/10/04 23:22:42.000,Variant 3,3
Case 186,1,2011/10/04 22:38:48.000,Variant 14,14
Case 186,3,2011/10/04 22:50:28.000,Variant 14,14
Case 186,5,2011/10/06 03:01:10.000,Variant 14,14
Case 186,6,2011/10/15 03:33:02.000,Variant 14,14
Case 186,4,2011/10/15 04:28:23.000,Variant 14,14
Case 186,6,2011/10/17 19:27:15.000,Variant 14,14
Case 187,3,2011/10/04 22:59:49.000,Variant 5,5
Case 187,5,2011/10/11 17:21:05.000,Variant 5,5
Case 187,6,2011/10/14 23:52:33.000,Variant 5,5
Case 188,3,2011/10/04 23:04:27.000,Variant 3,3
Case 188,3,2011/10/05 00:25:28.000,Variant 3,3
Case 189,1,2011/10/04 23:25:47.000,Variant 22,22
Case 189,3,2011/10/04 23:48:32.000,Variant 22,22
Case 189,5,2011/10/05 00:05:17.000,Variant 22,22
Case 189,6,2011/10/27 21:28:21.000,Variant 22,22
Case 189,4,2011/10/28 04:41:27.000,Variant 22,22
Case 189,4,2011/10/29 04:14:27.000,Variant 22,22
Case 190,1,2011/10/05 00:02:25.000,Variant 9,9
Case 190,1,2011/10/05 00:04:18.000,Variant 9,9
Case 191,3,2011/10/05 14:15:04.000,Variant 3,3
Case 191,3,2011/10/06 21:18:41.000,Variant 3,3
Case 192,3,2011/10/05 00:18:14.000,Variant 7,7
Case 192,5,2011/10/10 18:38:40.000,Variant 7,7
Case 192,6,2011/10/11 22:23:41.000,Variant 7,7
Case 192,4,2011/10/12 17:13:34.000,Variant 7,7
Case 192,6,2011/10/12 20:06:01.000,Variant 7,7
Case 193,1,2011/10/05 00:16:01.000,Variant 4,4
Case 193,3,2011/10/05 00:18:36.000,Variant 4,4
Case 193,3,2011/10/05 03:04:02.000,Variant 4,4
Case 194,3,2011/10/05 01:17:59.000,Variant 3,3
Case 194,3,2011/11/04 18:15:07.000,Variant 3,3
Case 195,3,2011/10/05 01:23:31.000,Variant 18,18
Case 195,5,2011/10/05 01:34:58.000,Variant 18,18
Case 195,6,2011/10/15 00:52:19.000,Variant 18,18
Case 195,4,2011/10/15 04:11:48.000,Variant 18,18
Case 195,6,2011/10/17 19:52:09.000,Variant 18,18
Case 195,4,2011/10/17 20:03:35.000,Variant 18,18
Case 195,6,2011/10/18 17:13:44.000,Variant 18,18
Case 196,1,2011/10/05 01:57:45.000,Variant 12,12
Case 196,3,2011/10/05 03:02:46.000,Variant 12,12
Case 196,5,2011/10/11 19:28:13.000,Variant 12,12
Case 196,6,2011/10/14 22:32:56.000,Variant 12,12
Case 197,1,2011/10/05 02:05:53.000,Variant 1,1
Case 198,3,2011/10/05 01:41:57.000,Variant 3,3
Case 198,3,2011/10/05 17:46:30.000,Variant 3,3
Case 199,1,2011/10/05 02:23:43.000,Variant 22,22
Case 199,3,2011/10/05 02:49:26.000,Variant 22,22
Case 199,5,2011/10/05 22:00:36.000,Variant 22,22
Case 199,6,2011/10/21 19:12:37.000,Variant 22,22
Case 199,4,2011/10/21 19:20:03.000,Variant 22,22
Case 199,4,2011/10/21 21:32:05.000,Variant 22,22
Case 200,1,2011/10/05 03:20:33.000,Variant 4,4
Case 200,3,2011/10/05 03:30:57.000,Variant 4,4
Case 200,3,2011/10/12 22:23:47.000,Variant 4,4
Case 201,1,2011/10/05 03:31:26.000,Variant 4,4
Case 201,3,2011/10/05 03:36:37.000,Variant 4,4
Case 201,3,2011/10/05 19:00:01.000,Variant 4,4
Case 202,3,2011/10/05 03:12:26.000,Variant 5,5
Case 202,5,2011/10/10 18:17:11.000,Variant 5,5
Case 202,6,2011/10/11 20:12:23.000,Variant 5,5
Case 203,1,2011/10/05 03:35:06.000,Variant 4,4
Case 203,3,2011/10/05 03:35:53.000,Variant 4,4
Case 203,3,2011/10/06 02:44:09.000,Variant 4,4
Case 204,3,2011/10/05 03:29:46.000,Variant 2,2
Case 204,5,2011/10/12 04:52:16.000,Variant 2,2
Case 204,5,2011/11/04 18:15:21.000,Variant 2,2
Case 205,3,2011/10/05 03:46:16.000,Variant 11,11
Case 206,1,2011/10/05 04:09:11.000,Variant 1,1
Case 207,3,2011/10/05 04:10:39.000,Variant 5,5
Case 207,5,2011/10/12 04:45:40.000,Variant 5,5
Case 207,6,2011/11/10 23:50:14.000,Variant 5,5
Case 208,3,2011/10/05 04:32:54.000,Variant 8,8
Case 208,5,2011/10/12 04:55:02.000,Variant 8,8
Case 208,6,2011/10/17 23:07:50.000,Variant 8,8
Case 208,6,2011/10/17 23:19:54.000,Variant 8,8
Case 209,3,2011/10/05 04:43:35.000,Variant 5,5
Case 209,5,2011/10/12 04:51:46.000,Variant 5,5
Case 209,6,2011/10/21 21:46:55.000,Variant 5,5
Case 210,3,2011/10/05 04:54:35.000,Variant 8,8
Case 210,5,2011/10/05 04:54:47.000,Variant 8,8
Case 210,6,2011/11/25 23:09:19.000,Variant 8,8
Case 210,6,2011/11/25 23:38:13.000,Variant 8,8
Case 211,3,2011/10/05 17:07:55.000,Variant 2,2
Case 211,5,2011/10/19 19:27:13.000,Variant 2,2
Case 211,5,2011/11/12 18:15:26.000,Variant 2,2
Case 212,1,2011/10/05 17:03:51.000,Variant 1,1
Case 213,3,2011/10/05 17:12:45.000,Variant 8,8
Case 213,5,2011/10/12 20:46:46.000,Variant 8,8
Case 213,6,2011/10/24 20:44:06.000,Variant 8,8
Case 213,6,2011/10/24 21:15:52.000,Variant 8,8
Case 214,1,2011/10/05 17:06:22.000,Variant 1,1
Case 215,3,2011/10/05 17:19:21.000,Variant 5,5
Case 215,5,2011/10/05 17:21:54.000,Variant 5,5
Case 215,6,2011/10/15 04:56:16.000,Variant 5,5
Case 216,3,2011/10/05 17:35:51.000,Variant 8,8
Case 216,5,2011/10/05 17:38:02.000,Variant 8,8
Case 216,6,2011/10/17 23:45:20.000,Variant 8,8
Case 216,6,2011/10/18 00:31:34.000,Variant 8,8
Case 217,1,2011/10/05 17:45:31.000,Variant 6,6
Case 217,3,2011/10/05 19:27:13.000,Variant 6,6
Case 217,5,2011/10/12 20:06:58.000,Variant 6,6
Case 217,5,2011/11/02 04:31:50.000,Variant 6,6
Case 218,1,2011/10/05 17:33:00.000,Variant 6,6
Case 218,3,2011/10/05 18:41:36.000,Variant 6,6
Case 218,5,2011/10/06 03:54:35.000,Variant 6,6
Case 218,5,2011/11/05 18:15:53.000,Variant 6,6
Case 219,1,2011/10/05 17:20:02.000,Variant 19,19
Case 219,3,2011/10/05 17:34:34.000,Variant 19,19
Case 219,5,2011/10/05 17:36:37.000,Variant 19,19
Case 219,6,2011/10/21 22:20:58.000,Variant 19,19
Case 219,4,2011/10/21 22:26:48.000,Variant 19,19
Case 219,6,2011/10/25 16:41:13.000,Variant 19,19
Case 219,6,2011/10/25 17:08:40.000,Variant 19,19
Case 220,1,2011/10/05 17:17:56.000,Variant 16,16
Case 220,3,2011/10/05 18:26:20.000,Variant 16,16
Case 220,5,2011/10/10 21:38:24.000,Variant 16,16
Case 220,6,2011/10/12 18:45:05.000,Variant 16,16
Case 220,6,2011/10/12 19:17:24.000,Variant 16,16
Case 221,1,2011/10/05 17:19:15.000,Variant 6,6
Case 221,3,2011/10/05 19:00:24.000,Variant 6,6
Case 221,5,2011/10/05 19:01:41.000,Variant 6,6
Case 221,5,2011/10/14 00:41:05.000,Variant 6,6
Case 222,1,2011/10/05 17:21:50.000,Variant 6,6
Case 222,3,2011/10/05 18:07:24.000,Variant 6,6
Case 222,5,2011/10/12 18:17:51.000,Variant 6,6
Case 222,5,2011/10/26 04:15:31.000,Variant 6,6
Case 223,3,2011/10/05 17:18:11.000,Variant 2,2
Case 223,5,2011/10/05 17:19:28.000,Variant 2,2
Case 223,5,2011/10/12 17:30:45.000,Variant 2,2
Case 224,1,2011/10/05 17:21:37.000,Variant 1,1
Case 225,3,2011/10/05 17:11:30.000,Variant 18,18
Case 225,5,2011/10/06 03:54:35.000,Variant 18,18
Case 225,6,2011/10/19 00:48:02.000,Variant 18,18
Case 225,4,2011/10/19 03:26:22.000,Variant 18,18
Case 225,6,2011/10/24 22:08:40.000,Variant 18,18
Case 225,4,2011/10/25 00:36:03.000,Variant 18,18
Case 225,6,2011/11/03 00:42:14.000,Variant 18,18
Case 226,1,2011/10/05 17:29:26.000,Variant 12,12
Case 226,3,2011/10/05 17:30:57.000,Variant 12,12
Case 226,5,2011/10/05 17:31:49.000,Variant 12,12
Case 226,6,2011/10/05 18:36:36.000,Variant 12,12
Case 227,3,2011/10/05 17:38:06.000,Variant 5,5
Case 227,5,2011/10/12 17:53:53.000,Variant 5,5
Case 227,6,2011/10/18 16:17:25.000,Variant 5,5
Case 228,3,2011/10/05 18:01:37.000,Variant 11,11
Case 229,1,2011/10/05 17:39:20.000,Variant 10,10
Case 229,3,2011/10/05 17:47:52.000,Variant 10,10
Case 230,3,2011/10/05 19:02:57.000,Variant 2,2
Case 230,5,2011/10/12 19:43:11.000,Variant 2,2
Case 230,5,2011/11/05 18:15:56.000,Variant 2,2
Case 231,3,2011/10/05 18:04:59.000,Variant 5,5
Case 231,5,2011/10/12 19:05:55.000,Variant 5,5
Case 231,6,2011/10/21 18:56:01.000,Variant 5,5
Case 232,1,2011/10/05 18:12:37.000,Variant 1,1
Case 233,1,2011/10/05 19:59:34.000,Variant 9,9
Case 233,1,2011/10/05 20:07:00.000,Variant 9,9
Case 234,3,2011/10/05 18:10:51.000,Variant 8,8
Case 234,5,2011/10/12 18:01:44.000,Variant 8,8
Case 234,6,2011/10/25 20:25:47.000,Variant 8,8
Case 234,6,2011/10/26 22:53:44.000,Variant 8,8
Case 235,3,2011/10/05 18:24:04.000,Variant 8,8
Case 235,5,2011/10/12 19:16:54.000,Variant 8,8
Case 235,6,2011/10/18 01:02:08.000,Variant 8,8
Case 235,6,2011/10/18 01:24:41.000,Variant 8,8
Case 236,3,2011/10/05 18:47:21.000,Variant 2,2
Case 236,5,2011/10/05 21:43:11.000,Variant 2,2
Case 236,5,2011/11/05 18:15:59.000,Variant 2,2
Case 237,3,2011/10/05 19:02:00.000,Variant 2,2
Case 237,5,2011/10/12 04:56:22.000,Variant 2,2
Case 237,5,2011/11/30 04:10:23.000,Variant 2,2
Case 238,1,2011/10/05 19:30:53.000,Variant 1,1
Case 239,3,2011/10/05 19:21:36.000,Variant 20,20
Case 239,5,2011/10/07 04:27:40.000,Variant 20,20
Case 239,6,2011/10/21 22:45:45.000,Variant 20,20
Case 239,4,2011/10/21 23:14:34.000,Variant 20,20
Case 240,3,2011/10/05 19:22:45.000,Variant 8,8
Case 240,5,2011/10/12 18:51:00.000,Variant 8,8
Case 240,6,2011/10/25 21:17:14.000,Variant 8,8
Case 240,6,2011/11/04 17:50:47.000,Variant 8,8
Case 241,3,2011/10/05 20:03:59.000,Variant 13,13
Case 241,5,2011/10/07 20:51:44.000,Variant 13,13
Case 241,6,2011/10/13 19:43:11.000,Variant 13,13
Case 241,4,2011/10/13 20:29:31.000,Variant 13,13
Case 241,6,2011/10/14 17:25:34.000,Variant 13,13
Case 241,6,2011/10/14 17:33:32.000,Variant 13,13
Case 242,1,2011/10/05 19:31:36.000,Variant 19,19
Case 242,3,2011/10/05 19:53:34.000,Variant 19,19
Case 242,5,2011/10/11 20:42:27.000,Variant 19,19
Case 242,6,2011/10/31 19:11:43.000,Variant 19,19
Case 242,4,2011/10/31 23:58:42.000,Variant 19,19
Case 242,6,2011/11/02 19:37:01.000,Variant 19,19
Case 242,6,2011/11/02 21:44:25.000,Variant 19,19
Case 243,1,2011/10/05 20:15:59.000,Variant 1,1
Case 244,1,2011/10/05 22:28:11.000,Variant 9,9
Case 244,1,2011/10/05 22:30:37.000,Variant 9,9
Case 245,3,2011/10/05 21:02:40.000,Variant 2,2
Case 245,5,2011/10/06 03:53:23.000,Variant 2,2
Case 245,5,2011/11/05 18:16:01.000,Variant 2,2
Case 246,3,2011/10/05 21:11:08.000,Variant 3,3
Case 246,3,2011/11/05 18:15:15.000,Variant 3,3
Case 247,3,2011/10/05 21:25:48.000,Variant 5,5
Case 247,5,2011/10/05 21:37:58.000,Variant 5,5
Case 247,6,2011/10/14 00:12:50.000,Variant 5,5
Case 248,1,2011/10/05 21:01:28.000,Variant 4,4
Case 248,3,2011/10/05 22:14:57.000,Variant 4,4
Case 248,3,2011/11/05 18:15:35.000,Variant 4,4
Case 249,3,2011/10/05 21:32:59.000,Variant 2,2
Case 249,5,2011/10/06 02:29:04.000,Variant 2,2
Case 249,5,2011/10/12 19:00:50.000,Variant 2,2
Case 250,3,2011/10/05 22:13:15.000,Variant 5,5
Case 250,5,2011/10/06 04:15:32.000,Variant 5,5
Case 250,6,2011/10/19 23:08:39.000,Variant 5,5
Case 251,3,2011/10/05 21:26:56.000,Variant 3,3
Case 251,3,2011/11/05 18:15:38.000,Variant 3,3
Case 252,1,2011/10/05 22:14:54.000,Variant 10,10
Case 252,3,2011/10/05 22:24:04.000,Variant 10,10
Case 253,3,2011/10/05 21:52:14.000,Variant 3,3
Case 253,3,2011/10/06 01:14:11.000,Variant 3,3
Case 254,3,2011/10/05 23:43:24.000,Variant 40,40
Case 254,5,2011/10/12 04:59:20.000,Variant 40,40
Case 254,6,2011/10/17 19:29:39.000,Variant 40,40
Case 254,2,2011/10/17 19:32:06.000,Variant 40,40
Case 254,6,2011/10/17 19:52:12.000,Variant 40,40
Case 255,3,2011/10/05 22:23:53.000,Variant 5,5
Case 255,5,2011/10/05 22:25:07.000,Variant 5,5
Case 255,6,2011/11/08 21:01:49.000,Variant 5,5
Case 256,1,2011/10/05 22:17:06.000,Variant 1,1
Case 257,1,2011/10/05 22:28:11.000,Variant 9,9
Case 257,1,2011/10/05 22:32:10.000,Variant 9,9
Case 258,2,2011/10/06 17:13:29.000,Variant 23,23
Case 258,2,2011/10/06 23:00:47.000,Variant 23,23
Case 259,1,2011/10/05 22:20:15.000,Variant 6,6
Case 259,3,2011/10/05 23:32:34.000,Variant 6,6
Case 259,5,2011/10/08 19:24:23.000,Variant 6,6
Case 259,5,2011/10/25 04:24:50.000,Variant 6,6
Case 260,3,2011/10/05 23:38:03.000,Variant 2,2
Case 260,5,2011/10/12 18:30:48.000,Variant 2,2
Case 260,5,2011/11/05 18:16:04.000,Variant 2,2
Case 261,1,2011/10/05 22:28:11.000,Variant 9,9
Case 261,1,2011/10/05 23:01:57.000,Variant 9,9
Case 262,1,2011/10/05 22:28:11.000,Variant 9,9
Case 262,1,2011/10/05 22:32:27.000,Variant 9,9
Case 263,3,2011/10/05 22:38:31.000,Variant 5,5
Case 263,5,2011/10/05 22:39:24.000,Variant 5,5
Case 263,6,2011/11/05 00:59:07.000,Variant 5,5
Case 264,3,2011/10/05 22:48:04.000,Variant 5,5
Case 264,5,2011/10/12 18:46:46.000,Variant 5,5
Case 264,6,2011/10/20 21:49:16.000,Variant 5,5
Case 265,2,2011/10/06 17:14:44.000,Variant 23,23
Case 265,2,2011/10/06 23:02:45.000,Variant 23,23
Case 266,3,2011/10/05 22:53:44.000,Variant 13,13
Case 266,5,2011/10/05 22:55:14.000,Variant 13,13
Case 266,6,2011/10/07 20:59:03.000,Variant 13,13
Case 266,4,2011/10/07 21:13:45.000,Variant 13,13
Case 266,6,2011/10/24 22:48:45.000,Variant 13,13
Case 266,6,2011/10/24 23:13:51.000,Variant 13,13
Case 267,3,2011/10/05 22:48:25.000,Variant 20,20
Case 267,5,2011/10/05 23:06:10.000,Variant 20,20
Case 267,6,2011/10/14 22:07:36.000,Variant 20,20
Case 267,4,2011/10/14 22:10:11.000,Variant 20,20
Case 268,3,2011/10/05 23:10:30.000,Variant 20,20
Case 268,5,2011/10/10 19:50:39.000,Variant 20,20
Case 268,6,2011/10/15 04:13:50.000,Variant 20,20
Case 268,4,2011/10/15 04:15:12.000,Variant 20,20
Case 269,3,2011/10/05 23:41:12.000,Variant 3,3
Case 269,3,2011/10/14 23:28:00.000,Variant 3,3
Case 270,1,2011/10/05 23:33:31.000,Variant 9,9
Case 270,1,2011/10/06 00:31:41.000,Variant 9,9
Case 271,3,2011/10/05 23:18:51.000,Variant 5,5
Case 271,5,2011/10/05 23:28:32.000,Variant 5,5
Case 271,6,2011/10/18 03:50:06.000,Variant 5,5
Case 272,3,2011/10/05 23:28:24.000,Variant 5,5
Case 272,5,2011/10/06 00:10:19.000,Variant 5,5
Case 272,6,2011/10/13 20:30:10.000,Variant 5,5
Case 273,1,2011/10/06 00:30:39.000,Variant 1,1
Case 274,1,2011/10/06 00:31:23.000,Variant 30,30
Case 274,3,2011/10/06 00:33:33.000,Variant 30,30
Case 274,5,2011/10/06 18:49:41.000,Variant 30,30
Case 274,6,2011/10/18 17:01:55.000,Variant 30,30
Case 274,4,2011/10/18 18:31:14.000,Variant 30,30
Case 274,6,2011/10/20 19:30:22.000,Variant 30,30
Case 274,4,2011/10/20 19:57:44.000,Variant 30,30
Case 274,4,2011/10/20 21:36:34.000,Variant 30,30
Case 275,1,2011/10/06 00:32:09.000,Variant 1,1
Case 276,3,2011/10/05 23:52:20.000,Variant 5,5
Case 276,5,2011/10/06 00:23:42.000,Variant 5,5
Case 276,6,2011/10/17 18:27:58.000,Variant 5,5
Case 277,3,2011/10/06 00:26:02.000,Variant 3,3
Case 277,3,2011/11/05 18:15:42.000,Variant 3,3
Case 278,1,2011/10/06 00:33:27.000,Variant 33,33
Case 278,3,2011/10/06 01:37:18.000,Variant 33,33
Case 278,5,2011/10/06 01:38:24.000,Variant 33,33
Case 278,6,2011/10/27 19:44:35.000,Variant 33,33
Case 278,4,2011/10/27 20:26:07.000,Variant 33,33
Case 278,6,2011/10/27 20:49:48.000,Variant 33,33
Case 278,4,2011/10/27 23:32:14.000,Variant 33,33
Case 279,3,2011/10/06 01:04:12.000,Variant 2,2
Case 279,5,2011/10/06 01:04:26.000,Variant 2,2
Case 279,5,2011/11/05 18:16:07.000,Variant 2,2
Case 280,3,2011/10/06 00:11:16.000,Variant 3,3
Case 280,3,2011/10/06 01:41:54.000,Variant 3,3
Case 281,3,2011/10/06 01:47:14.000,Variant 7,7
Case 281,5,2011/10/12 19:33:21.000,Variant 7,7
Case 281,6,2011/10/28 00:08:43.000,Variant 7,7
Case 281,4,2011/10/28 04:22:21.000,Variant 7,7
Case 281,6,2011/10/29 00:38:29.000,Variant 7,7
Case 282,3,2011/10/06 00:41:57.000,Variant 17,17
Case 282,5,2011/10/12 18:37:09.000,Variant 17,17
Case 283,1,2011/10/06 00:56:01.000,Variant 1,1
Case 284,3,2011/10/06 02:00:47.000,Variant 7,7
Case 284,5,2011/10/06 05:01:21.000,Variant 7,7
Case 284,6,2011/10/20 22:17:28.000,Variant 7,7
Case 284,4,2011/10/21 00:49:20.000,Variant 7,7
Case 284,6,2011/10/21 18:05:47.000,Variant 7,7
Case 285,3,2011/10/06 02:54:04.000,Variant 5,5
Case 285,5,2011/10/06 03:24:40.000,Variant 5,5
Case 285,6,2011/10/14 19:16:05.000,Variant 5,5
Case 286,3,2011/10/06 01:29:24.000,Variant 32,32
Case 286,5,2011/10/06 01:35:17.000,Variant 32,32
Case 286,6,2011/10/24 16:24:16.000,Variant 32,32
Case 286,4,2011/10/24 18:11:42.000,Variant 32,32
Case 286,6,2011/10/25 17:47:06.000,Variant 32,32
Case 286,4,2011/10/25 18:19:23.000,Variant 32,32
Case 286,6,2011/10/26 19:15:49.000,Variant 32,32
Case 286,4,2011/10/26 19:50:25.000,Variant 32,32
Case 286,6,2011/10/27 15:45:55.000,Variant 32,32
Case 286,6,2011/10/27 18:24:25.000,Variant 32,32
Case 287,3,2011/10/06 02:03:00.000,Variant 3,3
Case 287,3,2011/11/05 18:15:44.000,Variant 3,3
Case 288,1,2011/10/06 01:55:35.000,Variant 4,4
Case 288,3,2011/10/06 02:16:07.000,Variant 4,4
Case 288,3,2011/10/06 18:15:05.000,Variant 4,4
Case 289,1,2011/10/06 02:02:27.000,Variant 4,4
Case 289,3,2011/10/06 02:08:03.000,Variant 4,4
Case 289,3,2011/10/06 03:03:07.000,Variant 4,4
Case 290,3,2011/10/06 02:40:57.000,Variant 5,5
Case 290,5,2011/10/06 02:43:11.000,Variant 5,5
Case 290,6,2011/10/21 18:15:27.000,Variant 5,5
Case 291,3,2011/10/06 02:21:19.000,Variant 3,3
Case 291,3,2011/11/05 18:15:47.000,Variant 3,3
Case 292,3,2011/10/06 02:51:45.000,Variant 24,24
Case 292,5,2011/10/06 02:52:54.000,Variant 24,24
Case 292,6,2011/10/27 18:57:29.000,Variant 24,24
Case 292,4,2011/10/27 19:33:45.000,Variant 24,24
